week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,greykite_forecast_lower_95,greykite_forecast_upper_95,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1
2024-W49,CO Aurora,PM,Quality,56.25,61.20476230069817,32.66970233508593,89.73982226631041,74.603174603,76.595744681,76.510566751,72.105670931,69.58512102,68.619608281,68.75
2024-W50,CO Aurora,PM,Quality,86.67,85.07671527622502,56.2388185110418,113.91461204140823,69.35483871,76.344086022,75.904524948,72.583070055,71.790175852,72.348882066,73.333333333
2024-W51,CO Aurora,PM,Quality,93.75,85.26554899740623,56.386269081668644,114.14482891314381,66.129032258,71.276595745,71.919380825,65.906986537,62.299616691,59.334385333,56.25
2024-W52,CO Aurora,PM,Quality,62.5,78.8987948431436,50.55059191487665,107.24699777141056,70.967741935,69.892473118,74.750716961,73.998022144,76.644659734,80.959864696,86.666666667
2025-W01,CO Aurora,PM,Quality,100.0,85.54723013554826,57.174242994500574,113.92021727659595,77.419354839,74.193548387,78.623026858,82.082354434,87.09392581,91.299673671,93.75
2025-W02,CO Aurora,PM,Quality,80.0,84.64110182150041,55.98668123102645,113.29552241197437,74.603174603,73.404255319,75.349420544,74.141238869,72.23171441,68.211837582,62.5
2025-W03,CO Aurora,PM,Quality,81.25,85.44309783688931,56.87089728866869,114.01529838510993,85.714285714,78.723404255,80.339289072,84.569979437,88.940288407,93.652967435,100.0
2025-W04,CO Aurora,PM,Quality,68.75,62.80874779228483,34.45520638264288,91.16228920192677,83.823529412,79.797979798,80.257762136,82.483413927,83.103881918,82.274704456,80.0
2025-W05,CO Aurora,PM,Quality,81.25,83.02587431822995,54.882786650844096,111.16896198561581,80.882352941,83.838383838,80.449993684,82.016679146,82.054063334,81.486457628,81.25
2025-W06,CO Aurora,PM,Quality,93.75,97.73539636066194,69.72747989881535,125.74331282250853,82.352941176,81.0,78.169001715,76.885665633,74.25732542,71.378124498,68.75
2025-W07,CO Aurora,PM,Quality,100.0,90.63031717232408,62.53847159662371,118.72216274802446,77.941176471,79.0,78.772707603,78.596262431,78.413335586,79.263014332,81.25
2025-W08,CO Aurora,PM,Quality,50.0,64.23533364234807,36.06726929364504,92.4033979910511,81.25,84.0,81.719380668,84.583962336,87.580400144,90.848896929,93.75
2025-W09,CO Aurora,PM,Quality,90.91,74.38210019036556,46.63857820287038,102.12562217786075,82.692307692,81.818181818,82.778212278,86.763232026,90.958202129,95.423716798,100.0
2025-W10,CO Aurora,PM,Quality,66.67,81.71292357325746,55.66328566581487,107.76256148070004,79.166666667,77.5,76.929109496,71.539033636,63.473973862,55.344720796,50.0
2025-W11,CO Aurora,PM,Quality,83.33,81.38952277481042,55.855759039241015,106.92328651037982,81.395348837,78.666666667,79.302322687,79.045093051,80.098413538,83.858322251,90.909090909
2025-W12,CO Aurora,PM,Quality,100.0,88.76264188130709,63.23862863772687,114.28665512488732,71.794871795,78.873239437,76.92714395,73.92861194,71.730274906,69.866208592,66.666666667
2025-W13,CO Aurora,PM,Quality,83.33,92.09817180471354,66.6479762096017,117.5483673998254,72.340425532,79.104477612,78.146000577,77.764777097,78.79651103,80.676807086,83.333333333
2025-W14,CO Aurora,PM,Quality,90.91,85.21374046844268,59.763738181205255,110.6637427556801,85.106382979,79.365079365,82.344881039,86.763406217,91.594237111,96.145921244,100.0
2025-W15,CO Aurora,PM,Quality,87.5,87.24648541912151,61.794014787856,112.69895605038703,83.333333333,78.873239437,82.536301467,85.381746352,86.625950103,85.894451304,83.333333333
2025-W16,CO Aurora,PM,Quality,100.0,93.3115795434985,67.8459167054601,118.7772423815369,89.361702128,85.714285714,84.056810909,87.487435481,89.108133828,89.834640553,90.909090909
2025-W17,CO Aurora,PM,Quality,75.0,84.49619785943091,59.043404441079964,109.94899127778186,90.697674419,85.074626866,84.544706492,87.491404574,88.283049721,88.105264063,87.5
2025-W18,CO Aurora,PM,Quality,83.33,78.41487975563535,52.9923209003524,103.83743861091831,89.743589744,90.476190476,86.870286454,91.805674409,94.867005077,97.471212975,100.0
2025-W19,CO Aurora,PM,Quality,75.0,90.37982607625274,64.79674289428998,115.9629092582155,87.179487179,88.888888889,84.258226724,84.024338686,81.393883018,78.254093629,75.0
2025-W20,CO Aurora,PM,Quality,91.67,93.14725253660983,67.50219758116208,118.79230749205757,85.0,85.714285714,84.058704165,83.723357842,82.613796343,82.370616156,83.333333333
2025-W21,CO Aurora,PM,Quality,91.67,89.01897438356171,63.23264375184516,114.80530501527826,81.818181818,84.126984127,82.134769606,80.054238071,77.959688966,76.458862974,75.0
2025-W22,CO Aurora,PM,Quality,75.0,74.12333429265368,48.13781637906604,100.10885220624132,81.25,84.375,84.134437075,84.839899959,86.24499357,88.631390219,91.666666667
2025-W23,CO Aurora,PM,Quality,83.33,87.45309041033828,61.45572546521039,113.45045535546616,85.416666667,85.294117647,85.699285366,87.619638438,89.507624372,91.059862126,91.666666667
2025-W24,CO Aurora,PM,Quality,75.0,76.39437328750415,46.98697549278846,105.80177108221984,83.333333333,81.944444444,83.493571994,82.517788153,80.792763881,78.211707101,75.0
2025-W25,CO Aurora,PM,Quality,83.33,87.33709476678278,58.05814086733962,116.61604866622595,85.416666667,83.333333333,83.460740048,82.846090961,82.317825545,82.309025009,83.333333333
2025-W26,CO Aurora,PM,Quality,91.67,91.6699999999999,60.385374251878666,122.95462574812115,81.25,81.944444444,81.735627604,79.695651329,77.92630091,76.461800172,75.0
2025-W27,CO Aurora,PM,Quality,83.33,83.32999999999979,52.045374251881924,114.61462574811765,79.166666667,83.333333333,82.060129362,81.154058069,81.170765442,81.959027609,83.333333333
2025-W28,CO Aurora,PM,Quality,75.0,81.08213137561366,54.551715280446174,107.61254747078114,83.333333333,83.333333333,84.005224334,85.364877102,87.468496462,89.725139112,91.666666667
2025-W29,CO Aurora,PM,Quality,83.33,77.04661967056352,51.60056399381088,102.49267534731615,83.333333333,81.944444444,83.869518443,84.551590288,84.987368598,84.611694455,83.333333333
2025-W30,CO Aurora,PM,Quality,83.33,75.4190656582044,49.981228462803394,100.85690285360542,83.333333333,81.944444444,82.081621113,80.729066691,78.994918469,76.922338881,75.0
2025-W31,CO Aurora,PM,Quality,75.0,69.64824483259306,44.15038183701493,95.1461078281712,83.333333333,81.944444444,82.333540952,81.771082063,81.597972421,82.051134444,83.333333333
2025-W32,CO Aurora,PM,Quality,83.33,72.06322153559502,46.676863210816805,97.44957986037323,81.25,83.333333333,82.534506103,82.396093674,82.639189774,83.076893556,83.333333333
2025-W33,CO Aurora,PM,Quality,92.31,85.3506230728148,59.877826538032934,110.82341960759666,79.166666667,81.944444444,81.021541893,79.437340635,78.055674491,76.615378711,75.0
2025-W34,CO Aurora,PM,Quality,100.0,88.57209072644255,62.82870212046603,114.31547933241907,81.25,80.555555556,81.485387217,80.995837448,81.222270188,81.989742409,83.333333333
2025-W35,CO Aurora,PM,Quality,75.0,90.9296560236041,64.96633384762941,116.89297819957878,83.673469388,82.191780822,83.797613075,85.739694789,88.084674681,90.373076702,92.307692308
2025-W36,CO Aurora,PM,Quality,75.0,76.39553436569224,50.74250529662844,102.04856343475605,87.755102041,86.301369863,87.001940627,91.332097652,95.093689711,97.973279306,100.0
2025-W37,CO Aurora,PM,Quality,91.67,82.64014512601902,57.18269488274983,108.09759536928821,87.755102041,84.931506849,84.623022836,84.876634913,83.133160027,79.643535179,75.0
2025-W38,CO Aurora,PM,Quality,83.33,87.48825373935618,62.03895451937379,112.93755295933857,85.714285714,83.561643836,82.71221469,80.95419002,78.268829852,75.930687221,75.0
2025-W39,CO Aurora,PM,Quality,75.0,87.05743172471738,61.579475021280444,112.5353884281543,85.416666667,86.301369863,84.492820021,85.220770283,86.297255566,88.518128117,91.666666667
2025-W40,CO Aurora,PM,Quality,75.0,76.45463061815437,50.54395977323618,102.36530146307256,81.25,86.301369863,84.261989336,84.467745096,84.519812276,84.370380775,83.333333333
2024-W32,AZ Phoenix,PM,Quality,84.47,86.42534628013031,73.44334018011011,99.40735238015051,76.439790576,76.320272572,76.983583381,74.693959618,72.569329976,70.860190081,69.662921348
2024-W33,AZ Phoenix,PM,Quality,88.12,91.21640472123633,78.25728053218508,104.17552891028758,75.654450262,77.701543739,77.187373207,76.059394919,75.932424889,76.683061287,78.0
2024-W34,AZ Phoenix,PM,Quality,82.11,84.86552654083854,71.63549132950659,98.0955617521705,76.804123711,78.11965812,78.680783261,79.547000856,81.177088759,82.969320285,84.466019417
2024-W35,AZ Phoenix,PM,Quality,87.63,88.82697617443274,75.55318750907836,102.10076483978713,80.407124682,79.351535836,80.577385009,83.010504648,85.349479211,87.080620419,88.118811881
2024-W36,AZ Phoenix,PM,Quality,83.33,86.65149882519138,73.62383715698894,99.67916049339382,83.20802005,79.623287671,80.869384957,82.659462102,83.449523854,83.151648905,82.105263158
2024-W37,AZ Phoenix,PM,Quality,92.71,88.63140037593509,75.68308096505116,101.57971978681901,85.606060606,81.88034188,82.194861846,84.635107353,85.953734056,86.739038519,87.628865979
2024-W38,AZ Phoenix,PM,Quality,90.63,87.90257820094625,74.9189529191008,100.8862034827917,85.347043702,83.952702703,82.417122975,84.119536966,84.388871346,84.019280123,83.333333333
2024-W39,AZ Phoenix,PM,Quality,94.79,91.95830737108007,78.94195392145201,104.97466082070812,86.458333333,86.394557823,84.435886149,87.534630462,89.371152725,90.968067021,92.708333333
2024-W40,AZ Phoenix,PM,Quality,95.88,90.96661198526738,77.66243983168711,104.27078413884765,88.571428571,87.43545611,85.654641748,88.766358234,90.122894023,90.693632801,90.625
2024-W41,AZ Phoenix,PM,Quality,93.48,88.5926367604457,74.24163988881516,102.94363363207624,90.364583333,88.541666667,87.459457961,91.171303533,92.923312624,93.972013551,94.791666667
2024-W42,AZ Phoenix,PM,Quality,74.19,77.70822442948128,63.17905359774503,92.23739526121753,93.506493506,90.830449827,89.14003096,93.062578122,94.702221462,95.49857692,95.87628866
2024-W43,AZ Phoenix,PM,Quality,82.22,82.30199515778345,67.77724793641471,96.8267423791522,93.700787402,91.797556719,89.970409442,93.224086017,93.9822802,93.899016093,93.47826087
2024-W44,AZ Phoenix,PM,Quality,88.76,86.85530960591811,72.3261980044707,101.38442120736552,89.682539683,90.350877193,86.897740849,85.695146425,82.152018527,78.133287577,74.193548387
2024-W45,AZ Phoenix,PM,Quality,84.09,85.16546710724937,70.59823104548418,99.73270316901456,86.559139785,88.65248227,86.006246477,84.342310724,82.193525,81.382829372,82.222222222
2024-W46,AZ Phoenix,PM,Quality,88.51,88.78547865239875,74.32851960241672,103.24243770238078,84.615384615,88.330341113,86.532261724,86.071176155,86.094892048,87.266667583,88.764044944
2024-W47,AZ Phoenix,PM,Quality,91.57,91.40979589468192,76.92392415860886,105.89566763075499,82.222222222,86.520947177,86.066524552,85.295207603,84.902980566,84.733657978,84.090909091
2024-W48,AZ Phoenix,PM,Quality,85.88,84.67075672568208,70.08440862888733,99.25710482247683,85.875706215,85.157699443,86.531871409,86.554837285,87.04715564,87.742586553,88.505747126
2024-W49,AZ Phoenix,PM,Quality,70.89,73.25547436161793,58.71153128186175,87.7994174413741,88.18443804,84.716981132,87.464948452,88.480104381,89.698447208,90.770500268,91.56626506
2024-W50,AZ Phoenix,PM,Quality,85.71,83.2554200876428,68.55712509200758,97.95371508327803,87.463556851,86.781609195,87.161467961,87.451307754,87.407537705,86.849377453,85.882352941
2024-W51,AZ Phoenix,PM,Quality,80.95,82.53577426454002,67.8163868237917,97.25516170528834,84.431137725,85.127201566,84.196215718,81.152952145,77.784733949,74.262602315,70.886075949
2024-W52,AZ Phoenix,PM,Quality,62.96,62.86014663726342,48.411442120821164,77.30885115370567,83.685800604,84.584980237,84.492159079,82.989148141,82.602540655,83.508615608,85.714285714
2025-W01,AZ Phoenix,PM,Quality,54.84,53.422934061812605,38.961597359547234,67.88427076407798,81.024096386,84.06374502,83.798585005,82.17132463,81.607481678,81.459875785,80.952380952
2025-W02,AZ Phoenix,PM,Quality,63.44,64.96927138417675,50.36449177083539,79.5740509975181,75.304878049,79.838709677,79.817886081,74.637533269,70.561559577,66.765610327,62.962962963
2025-W03,AZ Phoenix,PM,Quality,77.63,78.98622025199083,64.42334710795386,93.5490933960278,70.760233918,73.320158103,74.44258558,66.148876713,60.660807078,56.983626174,54.838709677
2025-W04,AZ Phoenix,PM,Quality,86.25,79.4479458866398,64.9965204167689,93.8993713565107,65.242165242,69.455252918,72.110537171,65.02026921,62.360918312,62.174936271,63.440860215
2025-W05,AZ Phoenix,PM,Quality,82.35,93.78562213122127,79.44146215341462,108.12978210902793,64.139941691,70.450097847,73.093225381,69.586791586,70.842750943,74.024400535,77.631578947
2025-W06,AZ Phoenix,PM,Quality,106.67,95.08962458514519,80.81435958501702,109.36488958527336,69.590643275,70.414201183,75.589808951,76.060046816,79.99113048,83.82181607,86.25
2025-W07,AZ Phoenix,PM,Quality,83.87,91.09964846577392,76.78160590512564,105.4176910264222,76.946107784,70.669291339,76.951166213,78.624759993,81.436517718,82.632335222,82.352941176
2025-W08,AZ Phoenix,PM,Quality,84.21,81.68368109658573,67.32679083428569,96.04057135888577,87.043189369,76.386036961,81.432922772,87.712757952,94.536609112,100.437063577,106.666666667
2025-W09,AZ Phoenix,PM,Quality,87.01,88.30779189385294,74.16728526431179,102.44829852339409,89.453125,81.647058824,81.649324166,86.87453849,90.255041189,89.556469984,83.870967742
2025-W10,AZ Phoenix,PM,Quality,88.41,88.66403264199114,75.386876349673,101.94118893430928,88.888888889,86.274509804,82.197013867,85.618933589,85.95728813,84.80116762,84.210526316
2025-W11,AZ Phoenix,PM,Quality,82.19,87.20627142302044,74.19204938074705,100.22049346529383,90.573770492,88.019559902,83.2233237,86.236732246,86.636077062,86.611283611,87.012987013
2025-W12,AZ Phoenix,PM,Quality,91.67,89.30942046494795,76.30016811962494,102.31867281027095,86.166007905,88.442211055,84.222016119,87.100604183,87.680630693,88.021268016,88.405797101
2025-W13,AZ Phoenix,PM,Quality,88.89,87.39280681534731,74.42117835022289,100.36443528047174,85.423728814,88.601036269,83.809696244,85.075486461,84.334914154,83.322327697,82.191780822
2025-W14,AZ Phoenix,PM,Quality,81.94,83.76040467088787,70.78887473223318,96.73193460954255,87.285223368,86.432160804,85.383023478,87.73904009,88.737474429,89.989449891,91.666666667
2025-W15,AZ Phoenix,PM,Quality,83.78,85.7992429878668,72.826454966871,98.77203100886261,87.762237762,87.01594533,86.084886464,88.201802679,88.828352076,89.109221544,88.888888889
2025-W16,AZ Phoenix,PM,Quality,90.28,86.0934305114184,73.11391859691642,99.07294242592039,86.15916955,86.666666667,85.256146365,85.68966425,84.697480739,83.37768696,81.944444444
2025-W17,AZ Phoenix,PM,Quality,81.43,81.25191613667495,68.27896359536614,94.22486867798376,86.551724138,86.111111111,84.954977752,84.913059005,84.143243304,83.704326856,83.783783784
2025-W18,AZ Phoenix,PM,Quality,82.35,80.81017761126395,67.85263522731356,93.76771999521435,86.206896552,86.436781609,86.015358617,87.047529307,87.799662462,88.939808297,90.277777778
2025-W19,AZ Phoenix,PM,Quality,91.3,81.18013741823833,68.14077790571135,94.21949693076532,84.375,86.342592593,85.121335332,84.844975027,84.030392147,82.970389978,81.428571429
2025-W20,AZ Phoenix,PM,Quality,70.83,73.99273685853606,60.921791151790345,87.06368256528178,84.507042254,84.813084112,84.591511127,83.877452453,83.041325715,82.479984972,82.352941176
2025-W21,AZ Phoenix,PM,Quality,79.41,80.13750585137281,66.99455379886564,93.28045790387998,86.379928315,85.176470588,85.902736619,86.821112416,87.993495949,89.549868891,91.304347826
2025-W22,AZ Phoenix,PM,Quality,87.5,84.46231538624731,71.21784020768973,97.70679056480489,81.362007168,83.294117647,82.842934701,80.297440249,77.527537383,74.446523495,70.833333333
2025-W23,AZ Phoenix,PM,Quality,77.42,88.13164005903357,74.88112660501442,101.38215351305273,80.866425993,82.577565632,82.17948761,79.951058705,78.639552508,78.379620184,79.411764706
2025-W24,AZ Phoenix,PM,Quality,75.0,78.07611466262243,63.087552516073046,93.06467680917181,82.051282051,81.99513382,83.16550327,82.821327414,83.790583022,85.570843578,87.5
2025-W25,AZ Phoenix,PM,Quality,83.33,81.71335079442981,66.79025480439235,96.63644678446728,78.571428571,81.389578164,82.11232899,80.766511228,80.06525812,79.110818366,77.419354839
2025-W26,AZ Phoenix,PM,Quality,85.0,84.99999999999994,69.05463956618712,100.94536043381277,79.921259843,80.253164557,80.82159933,78.573869723,77.097743267,75.850280785,75.0
2025-W27,AZ Phoenix,PM,Quality,85.96,85.95999999999988,70.01463956618878,101.90536043381098,80.894308943,78.756476684,81.286025439,80.420080849,80.803314211,81.826415833,83.333333333
2025-W28,AZ Phoenix,PM,Quality,73.21,77.33100875873068,63.808806175825254,90.8532113416361,80.165289256,81.28342246,81.98327561,82.218400028,83.311636969,84.364407716,85.0
2025-W29,AZ Phoenix,PM,Quality,83.64,79.60684747991611,66.63732907648574,92.57636588334648,82.278481013,82.369146006,82.7091152,83.654675642,84.868298625,85.631382782,85.964912281
2025-W30,AZ Phoenix,PM,Quality,84.21,82.22713587357762,69.26180632151551,95.19246542563974,81.974248927,80.0,80.972302703,79.628367304,77.988556632,75.754291662,73.214285714
2025-W31,AZ Phoenix,PM,Quality,89.47,82.06236856058797,69.06644465119334,95.0582924699826,82.01754386,81.034482759,81.460855177,81.17938139,81.330644085,82.029807872,83.636363636
2025-W32,AZ Phoenix,PM,Quality,87.5,88.36358460787235,75.42449315606483,101.30267605967988,81.777777778,82.608695652,81.988693207,82.393750451,83.073657122,83.78507333,84.210526316
2025-W33,AZ Phoenix,PM,Quality,100.0,95.04866472004606,82.0655168545592,108.03181258553292,82.666666667,83.625730994,83.437182428,85.228400542,86.927011851,88.341512367,89.473684211
2025-W34,AZ Phoenix,PM,Quality,89.29,90.28035801425759,77.1592929449509,103.40142308356427,86.222222222,84.023668639,84.217326567,86.12792132,87.268844833,87.670532443,87.5
2025-W35,AZ Phoenix,PM,Quality,98.0,92.41799022207404,79.18482791774365,105.65115252640443,90.265486726,86.350148368,87.272300187,91.64320566,94.89005937,97.52755462,100.0
2025-W36,AZ Phoenix,PM,Quality,91.84,89.33435227033786,76.25934226323028,102.40936227744544,91.555555556,89.020771513,87.664550865,90.703638104,91.530534226,90.93495876,89.285714286
